RTlexdec,Familiarity,AgeSubject,WrittenFrequency,WordCategory,LengthInLetters,FrequencyInitialDiphoneWord
6.29006801343205,4.83,young,7.5755846515578,N,3,9.43548192595306
6.48495579493765,2.83,young,4.00733318523247,N,5,12.3827197999782
6.4290256890361,3.73,young,5.36129216570943,N,4,12.0552730113391
6.34861437826993,6,young,8.60575336839572,N,5,11.3199473279877
6.41988091513325,3.27,young,4.55387689160054,N,5,10.9998807140954
6.4642923097323,3,young,2.94443897916644,N,3,12.5672026509291
6.54209725054234,3.5,young,4.14313472639153,N,5,11.3199473279877
6.41522788349752,3.37,young,4.53259949315326,N,5,11.0830498294819
6.31994061368801,3.83,young,4.23410650459726,N,5,11.1290114546924
6.26885004126987,2.97,young,6.07993319509559,N,5,11.0830498294819
6.51814383479714,4.07,young,5.3890717298165,N,4,10.32038703827
6.42781443879717,3.73,young,5.95583736946483,N,4,11.6177178192549
6.45807179015838,3.43,young,5.93753620508243,N,4,9.460476328354
6.49749871013784,3.2,young,4.80402104473326,N,4,8.5589107847681
6.41948991465581,3.53,young,5.24174701505964,N,4,12.0552730113391
6.38618884535008,4.3,young,5.69035945432406,N,4,9.8801165662129
6.28754252509785,4.96,young,6.78445706263764,N,5,11.0830498294819
6.55162304489263,2.67,young,3.89182029811063,N,3,10.5165086886168
6.32064238704403,3.84,young,5.35185813347607,N,4,8.1146238864201
6.33169756027853,4.17,young,6.17170059741091,N,4,9.80961633692606
6.4217360824676,3.37,young,4.61512051684126,N,3,10.5165086886168
6.32026457028066,4.53,young,4.82028156560504,N,3,12.5672026509291
6.53480576255065,2.43,young,4.61512051684126,N,3,9.8801165662129
6.45559156786473,2.47,young,3.2188758248682,N,3,9.55923512859595
6.30238085215764,4.57,young,5.54907608489522,N,3,12.0277052606839
6.41898464599698,4.5,young,6.7719355558396,N,5,11.0830498294819
6.37835826963071,3.07,young,6.00388706710654,N,3,9.62311205526679
6.38085108500346,5.67,young,7.66622192566273,N,4,12.0552730113391
6.46679769918347,2.87,young,4.79579054559674,N,3,9.55923512859595
6.63752012013408,2.77,young,2.30258509299405,N,5,5.82008293035236
6.32405425646497,4.77,young,4.80402104473326,N,4,11.6177178192549
6.43388819620168,3.03,young,3.71357206670431,N,4,12.7162100325156
6.6064339466039,2.6,young,3.13549421592915,N,4,12.7162100325156
6.3114262316022,4.93,young,6.85751406254539,N,3,12.5672026509291
6.65736899127405,1.43,young,2.63905732961526,N,5,11.3199473279877
6.47036597328933,3.47,young,4.21950770517611,N,5,11.1290114546924
6.36832439820581,2.9,young,2.77258872223978,N,3,7.9522633086570496
6.52602622855056,2.37,young,3.52636052461616,N,4,11.4527082601482
6.4798758360368,1.63,young,2.39789527279837,N,3,9.0543880702023
6.52817719182582,3.4,young,3.55534806148941,N,4,10.2709392184461
6.31124467090597,4.8,young,8.40200678160712,N,4,9.963264756572
6.37859594852764,3.13,young,5.58724865840025,N,3,8.76170676846664
6.52919983618083,3.6,young,5.22035582507832,N,4,11.0681060347835
6.53393417620843,1.97,young,3.04452243772342,N,5,9.06797003068446
6.49731782924741,2.78,young,3.46573590279973,N,4,10.2722540975283
6.5239440247688,2.13,young,3.46573590279973,N,4,11.2248299737393
6.37653985556802,4.1,young,6.45519856334012,N,4,10.4980015381877
6.48042792401684,2.87,young,2.89037175789616,N,5,10.599879463261
6.5611720986102,2.5,young,3.36729582998647,N,4,9.43548192595306
6.64020257782552,2.27,young,3.87120101090789,N,4,10.2190279531163
6.3231575240974,5.23,young,6.87832646829133,N,4,12.1024217787007
6.5187342232899,3.27,young,4.54329478227,N,7,10.5885269537019
6.27664348934164,5.1,young,7.25063551189868,N,3,9.8801165662129
6.39676297465905,5.47,young,7.02197642307216,N,4,10.6677686442543
6.49520513115074,2.33,young,3.87120101090789,N,4,10.2709392184461
6.30040039930708,6.09,young,8.26281693767093,N,3,9.11338884589973
6.48183743230124,2.4,young,3.93182563272433,N,5,10.5944323095409
6.31860768844068,3.7,young,5.89989735358249,N,4,9.43548192595306
6.24693975178545,6.33,young,6.85751406254539,N,4,11.2248299737393
6.64266931404588,1.47,young,4.07753744390572,N,5,12.0300512012847
6.53766214095444,2.83,young,4.30406509320417,N,5,10.0800844211932
6.54363842689435,2.87,young,5.84354441703136,N,5,10.7396305712239
6.50201013166665,2.5,young,3.63758615972639,N,4,9.65547481054255
6.44183928396475,3.83,young,4.98360662170834,N,4,10.7396305712239
6.40905583501399,3.73,young,5.71702770140622,N,4,10.7396305712239
6.46558469186556,3.33,young,4.36944785246702,N,5,12.422026412175
6.45508849438968,2.8,young,3.95124371858143,N,5,12.0300512012847
6.38152832797332,4.17,young,6.03068526026126,N,5,8.83898679349679
6.44706811637375,4.97,young,7.37400185935016,N,4,11.0305901116039
6.3635107456707,3.88,young,4.14313472639153,N,4,9.65547481054255
6.51036250176485,3.1,young,3.95124371858143,N,4,8.24722005274523
6.3629763780648,5.53,young,9.09335701649036,N,4,10.6677686442543
6.35523922816194,4.33,young,6.25190388316589,N,6,11.1290114546924
6.33290655678103,5.37,young,7.15539630189673,N,4,11.2248299737393
6.32478897743846,3.6,young,5.07517381523383,N,5,12.422026412175
6.39591247139338,3.1,young,4.26267987704132,N,4,10.7396305712239
6.64063371649554,3.03,young,2.99573227355399,N,6,9.34171945003256
6.4803052641372,3.03,young,5.08759633523238,N,4,11.326619982874
6.44355875581015,3.57,young,6.14846829591765,N,4,11.0830498294819
6.26362680790173,3.97,young,6.10031895202006,N,4,10.7396305712239
6.48264853061868,2.97,young,3.04452243772342,N,4,9.8633424122317
6.4170753609091,3.07,young,3.73766961828337,N,5,9.4958951834118
6.40385561528688,3.07,young,4.81218435537242,N,4,11.3883934561425
6.40875940696972,4,young,6.45833828334479,N,4,7.4500795698075
6.55237949077502,2.57,young,4.17438726989564,N,4,9.70131016703082
6.36693425768075,3.37,young,4.00733318523247,N,4,11.0830498294819
6.47208350881657,2.7,young,3.8286413964891,N,4,11.3883934561425
6.5932910790902,2.17,young,2.99573227355399,N,5,8.07899825868515
6.76256764412182,2.1,young,2.56494935746154,N,4,5.25227342804663
6.40986233312787,3.37,young,2.89037175789616,N,4,11.0305901116039
6.39974236251034,4.23,young,4.06044301054642,N,4,11.0305901116039
6.55967189311208,3.43,young,4.81218435537242,N,4,11.0305901116039
6.46796266642432,4.78,young,6.72142570079064,N,4,9.70131016703082
6.36213114967345,2.93,young,5.62040086571715,N,6,11.0681060347835
6.4443061221737,3.97,young,3.97029191355212,N,4,11.0305901116039
6.42757201259456,2.77,young,3.2188758248682,N,4,7.4500795698075
6.34558372786456,4.83,young,5.17048399503815,N,5,6.00141487796115
6.45984185460913,2.03,young,3.09104245335832,N,4,9.62311205526679
6.41033934212606,4.43,young,6.94793706861497,N,6,11.5103922591119
6.42352289948567,4.33,young,4.85981240436167,N,4,8.48549610467298
6.47276351811563,1.97,young,3.85014760171006,N,4,9.62311205526679
6.37279063936282,3.6,young,4.11087386417331,N,4,11.0305901116039
6.6687490784544,2.07,young,2.19722457733622,N,4,10.6400054767939
6.54606779321986,4,young,2.56494935746154,N,4,9.70131016703082
6.3185175618127,3.57,young,5.92157841964382,N,4,11.0305901116039
6.38313494419396,4.97,young,6.41999492814714,N,6,12.6866359496443
6.50512614569318,2.83,young,4.58496747867057,N,4,10.3571077025313
6.56032320212458,3.23,young,4.15888308335967,N,5,8.98682175033189
6.45017021910987,3.87,young,5.11799381241676,N,4,9.0543880702023
6.30439395631101,4.67,young,6.92755790627832,N,5,11.179562389893
6.54205400574072,2.43,young,3.80666248977032,N,5,9.045347797304
6.56729108509138,2.3,young,2.83321334405622,N,5,11.7963359270711
6.33878840561014,4.55,young,6.361302477573,N,4,9.77934055979325
6.32788321086562,4,young,6.21260609575152,N,4,11.5155819334314
6.38193445370866,4.77,young,7.13807303404435,N,4,12.0277052606839
6.58433548737184,2.87,young,2.07944154167984,N,4,12.1390082704409
6.24862297700947,4.07,young,7.70436116791031,N,3,7.80220931624712
6.34507479967387,2.8,young,4.4188406077966,N,4,8.72550732848445
6.30084083901983,3.27,young,5.54126354515843,N,3,5.78689738136671
6.35442221334938,3.63,young,6.83625927727707,N,5,10.425638798632
6.4690177316104,2.57,young,3.25809653802148,N,5,11.0830498294819
6.3809357654618,4.47,young,5.98393628068719,N,4,9.4235143922529
6.57191884019864,2.34,young,4.15888308335967,N,5,7.79605797431612
6.47904713214357,2.73,young,3.71357206670431,N,4,9.60393530751386
6.4399412508094,3.73,young,5.37989735354046,N,4,11.5155819334314
6.31160775934014,5.13,young,6.84054652928869,N,3,7.0604763659998
6.59728211822954,3.17,young,3.80666248977032,N,4,11.5155819334314
6.48762313383057,2.72,young,6.16331480403464,N,4,9.60393530751386
6.49202769130746,2.67,young,3.85014760171006,N,3,11.326619982874
6.48208236150262,1.93,young,2.99573227355399,N,4,12.0277052606839
6.68067900464021,1.97,young,2.94443897916644,N,3,11.326619982874
6.48111760564117,3.1,young,4.43081679884331,N,5,9.963264756572
6.45464809739613,3.47,young,4.60517018598809,N,3,9.50688307286016
6.43226462350364,4.2,young,6.00635315960173,N,4,6.55961523749324
6.44618003093232,4.03,young,5.49306144334055,N,4,6.4085287910595
6.37360984989453,4.27,young,5.18738580584075,N,3,11.677057592564
6.38355730927571,5.4,young,7.24208235925696,N,4,11.5155819334314
6.56625039983285,1.73,young,2.70805020110221,N,5,10.2817869925715
6.3726369626471,4.4,young,5.42934562895444,N,5,6.33859407820318
6.49822190669802,3.2,young,4.06044301054642,N,4,9.27087087171621
6.69665145836262,1.7,young,2.56494935746154,N,3,11.677057592564
6.3843171171653,2.97,young,4.26267987704132,N,4,11.5722975379689
6.5874811419297,2.47,young,3.3322045101752,N,4,11.2807159416423
6.41645446614716,3.23,young,6.29341927884648,N,5,11.3199473279877
6.32675751723914,5.1,young,6.43133108193348,N,4,11.2807159416423
6.34303649287081,6.33,young,6.99209642741589,N,3,11.326619982874
6.57965390869468,2.87,young,6.10255859461357,N,4,10.5944323095409
6.54175123975489,3.27,young,4.61512051684126,N,4,7.26822302115957
6.51631141223623,2.7,young,3.04452243772342,N,4,10.843846311744
6.52288660067262,2.5,young,3.36729582998647,N,4,11.5371399144784
6.45170189106313,1.43,young,3.43398720448515,N,3,11.677057592564
6.3070596507871,1.73,young,2.07944154167984,N,3,8.64962397859673
6.41870745475771,5.03,young,7.36201055125973,N,5,12.422026412175
6.37261988599856,6.5,young,10.5258366617874,N,3,11.677057592564
6.54065474841696,3.33,young,3.89182029811063,N,5,11.0830498294819
6.28284601833824,5.7,young,7.53315880745556,N,4,11.8923750858751
6.34475878288724,4.5,young,5.63478960316925,N,4,10.6130000871823
6.6409210390432,1.37,young,1.94591014905531,N,4,8.83579236650274
6.42799218066796,4.87,young,5.05624580534831,N,3,12.6866359496443
6.36366583118344,4.13,young,6.19440539110467,N,3,11.677057592564
6.50653116513123,2.83,young,5.24174701505964,N,4,11.8923750858751
6.21979462510949,6.3,young,8.50613224405681,N,3,9.99720555640988
6.24052922437359,4.97,young,6.60665018619822,N,3,11.677057592564
6.46115562751542,1.37,young,3.04452243772342,N,4,10.2985318858164
6.40971424957557,4,young,6.02344759296103,N,4,10.8030592978034
6.38975397146705,2.53,young,2.94443897916644,N,4,10.8030592978034
6.41434381146993,3.43,young,5.00394630594546,N,5,10.8061660569904
6.42744269458523,5.33,young,7.32317071794347,N,4,10.2985318858164
6.53378883793334,3.13,young,0,N,4,11.8923750858751
6.3060197798563,5.93,young,8.37930948405285,N,5,10.6130000871823
6.40517887002452,4.17,young,4.31748811353631,N,4,12.6866359496443
6.55653684972498,4.2,young,2.19722457733622,N,4,12.2302578123185
6.5967226929221,1.64,young,2.94443897916644,N,5,9.77457405244279
6.34393315681379,4.63,young,6.24416690066374,N,5,11.3364388517348
6.45310517877025,4.47,young,4.8283137373023,N,4,8.8953556169964
6.4888097164601,2.97,young,2.70805020110221,N,4,10.5944323095409
6.41111194278751,4.43,young,3.80666248977032,N,4,9.1369090938903
6.55369120945691,2.37,young,3.36729582998647,N,5,11.3199473279877
6.70288131771767,2.47,young,1.09861228866811,N,4,11.6311084206479
6.5606769965737,1.63,young,4.20469261939097,N,4,10.8030592978034
6.47718772431313,3.07,young,3.43398720448515,N,4,10.425638798632
6.58513663664946,3.47,young,3.98898404656427,N,5,12.0300512012847
6.35772094199087,3.77,young,5.48893772615669,N,6,11.1290114546924
6.37343923636788,5.83,young,5.4971682252932,N,4,12.2302578123185
6.40833107794059,3.83,young,4.81218435537242,N,4,9.34171945003256
6.41418000862267,4.8,young,8.47595444339964,N,4,12.2302578123185
6.62342757434293,2.87,young,3.2188758248682,N,6,12.0300512012847
6.36266596901215,4.3,young,5.15905529921453,N,5,11.6803110331482
6.38639098465844,4.1,young,6.26909628370626,N,5,11.3364388517348
6.52879090392644,3.6,young,4.11087386417331,N,5,13.536317683424
6.46802475990608,3.97,young,5.87773578177964,N,4,10.425638798632
6.41272098001116,4.97,young,6.2363695902037,N,4,10.8963874117802
6.56685525415877,2.8,young,6.02102334934953,N,4,12.2302578123185
6.60276426740772,4.69,young,3.2188758248682,N,4,12.003766724927
6.4414248951027,4.93,young,6.09807428216624,N,5,13.536317683424
6.2957640323832,5.31,young,7.36707705988101,N,4,10.9539769543558
6.55303556519169,3.23,young,5.5834963087817,N,4,9.5643718249695
6.51886701267875,2.9,young,4.85981240436167,N,5,11.9915666826116
6.56035151028724,2.9,young,4.53259949315326,N,5,9.4958951834118
6.4318301522242,5.37,young,7.09423484592476,N,5,13.536317683424
6.51988447927492,2.53,young,3.98898404656427,N,4,10.425638798632
6.42498246965818,5.2,young,8.57546209954021,N,5,12.422026412175
6.48390214256069,3.03,young,5.01063529409626,N,5,11.5155819334314
6.51279975125856,2.97,young,3.09104245335832,N,4,4.4188406077966
6.31173480915291,5.57,young,7.19142933003638,N,5,11.0681060347835
6.62330796904028,2.13,young,3.17805383034795,N,4,9.5643718249695
6.45073894848901,5.13,young,8.83448260862068,N,4,10.4283935805101
6.59861801450095,3.17,young,2.77258872223978,N,4,6.53958595561767
6.43615036836943,3.17,young,3.40119738166216,N,5,10.425638798632
6.3525597074802,4.43,young,4.06044301054642,N,4,10.425638798632
6.47047437353411,4.1,young,4.18965474202643,N,4,10.425638798632
6.2544632256769,3.17,young,5.57972982598622,N,5,8.50956416425175
6.67897084777784,2.93,young,3.91202300542815,N,6,11.3199473279877
6.56729108509138,1.93,young,3.66356164612965,N,4,10.425638798632
6.24870029858996,4.4,young,5.95064255258773,N,4,10.4283935805101
6.29918818889526,4.5,young,6.65801104587075,N,5,8.50956416425175
6.3990773472736,5.37,young,9.11668881589473,N,4,10.1487056581686
6.25176899931032,5.67,young,6.88346258641309,N,4,11.677057592564
6.35647217758487,3.5,young,5.42053499927229,N,4,10.4283935805101
6.38802344574515,5.77,young,6.37672694789863,N,4,9.87832357887258
6.58668186950063,2.27,young,3.29583686600433,N,4,9.07520769798469
6.48663323829792,3.27,young,6.3297209055227,N,5,13.536317683424
6.49737812651295,3.37,young,3.46573590279973,N,3,12.0300512012847
6.43730354935442,3.7,young,4.02535169073515,N,4,9.4958951834118
6.56475779919245,1.53,young,2.77258872223978,N,4,9.99720555640988
6.37277356533839,3.8,young,4.86753445045558,N,5,12.422026412175
6.46634688109648,3,young,3.76120011569356,N,4,10.0800844211932
6.54638360838448,2.83,young,4.63472898822964,N,4,10.0800844211932
6.48823181362293,3.1,young,1.38629436111989,N,5,11.1290114546924
6.53653216459268,2.5,young,4.18965474202643,N,4,9.4958951834118
6.30627528694802,3.33,young,4.00733318523247,N,4,9.2282785171072
6.37383160397017,3.93,young,5.72031177660741,N,5,11.1290114546924
6.55498697987394,3.57,young,4.52178857704904,N,4,10.0800844211932
6.490662834633,3,young,3.71357206670431,N,3,10.305245798713
6.3956288094831,5.37,young,8.84563325634019,N,4,10.7102089239784
6.54841965571619,2.77,young,4.59511985013459,N,4,10.4723745157154
6.40813332572347,4.47,young,8.67999208172133,N,4,10.4655574694891
6.55490159614518,1.93,young,3.63758615972639,N,5,8.75841238945768
6.44436970203798,4.23,young,6.87935580446044,N,3,9.51738379790658
6.398478455206,3.6,young,6.08904487544685,N,4,11.6311084206479
6.4352685694426,2.17,young,2.94443897916644,N,4,9.46660917372222
6.58340922215876,2.27,young,3.3322045101752,N,4,9.4958951834118
6.67864395588814,2.77,young,3.93182563272433,N,4,11.6311084206479
6.73629057272127,2.63,young,2.63905732961526,N,4,10.2535808851093
6.55972854552124,3.4,young,4.44265125649032,N,3,10.4683182903806
6.46348177270718,2.94,young,4.89783979995091,N,4,8.61431990214696
6.45551297931504,4.03,young,4.9272536851572,N,5,11.1290114546924
6.52163681187126,2.63,young,4.46590811865458,N,4,5.24702407216049
6.3938917120027,4.13,young,4.54329478227,N,4,8.61431990214696
6.4796303657298,2.93,young,4.48863636973214,N,4,8.28020423327997
6.5772213755074,2.7,young,3.80666248977032,N,4,10.4546390477737
6.39119658586828,3.3,young,5.52545293913178,N,5,10.6428740275143
6.39052586129294,3.47,young,5.03043792139244,N,3,10.3695145353941
6.52229865933223,2.7,young,2.30258509299405,N,5,8.76997321185875
6.55920438823372,1.87,young,0,N,4,10.0800844211932
6.34539071662544,1.5,young,1.38629436111989,N,5,11.1290114546924
6.65881944816547,2.83,young,1.38629436111989,N,4,10.4723745157154
6.31794055896577,5.43,young,7.69848278788095,N,5,8.09162741160107
6.33420282530784,5.27,young,7.41758040241454,N,6,10.8395220864469
6.3843171171653,4.1,young,4.99043258677874,N,4,9.31271643859305
6.59534325990975,2.47,young,3.29583686600433,N,4,9.84860889102614
6.49624694732669,2.43,young,3.13549421592915,N,3,9.69701673550917
6.58303570842779,1.83,young,4.79579054559674,N,4,10.2535808851093
6.38066476275011,4.47,young,5.4249500174814,N,5,11.1290114546924
6.53460246034122,3.17,young,2.39789527279837,N,4,10.0481505087767
6.34978563540733,3.53,young,5.55295958492162,N,4,10.305245798713
6.5214749602888,2.1,young,3.85014760171006,N,4,9.31271643859305
6.34023583931621,3.93,young,6.6682282484174,N,4,9.73937912516153
6.44814544660042,4.67,young,6.0330862217988,N,3,10.305245798713
6.4526639072708,3.17,young,4.20469261939097,N,5,8.02682357621763
6.35772094199087,4.63,young,6.12249280951439,N,4,11.9706034445253
6.39248646551877,3.03,young,4.30406509320417,N,4,9.61979750135388
6.45051781438607,2.83,young,4.87519732320115,N,4,11.7963359270711
6.53169362124321,3.5,young,3.73766961828337,N,4,10.0395033564536
6.39245298318907,3.03,young,4.27666611901606,N,4,9.0543880702023
6.46313865532648,2.6,young,5.3890717298165,N,5,10.425638798632
6.48396325418109,3.67,young,5.22035582507832,N,5,10.1293075190537
6.66489359680182,2.37,old,3.91202300542815,N,3,10.1293075190537
6.67720939790117,4.43,old,4.52178857704904,N,5,9.0543880702023
6.53861727850897,5.6,old,6.50578406012823,N,6,12.422026412175
6.54694321753363,3.87,old,5.01727983681492,N,4,10.0481505087767
6.63742839685006,3.93,old,4.89034912822175,N,4,11.7963359270711
6.7574438863176,3.27,old,4.77068462446567,N,4,11.9915666826116
6.59807296625069,3.73,old,6.383506634884,N,4,9.4081250888235
6.5724643443489,5.67,old,7.15929190479756,N,3,9.75533551151227
6.81734905510612,3.1,old,4.89034912822175,N,3,6.42486902390539
6.66287723552192,4.43,old,5.92958914338989,N,5,11.1290114546924
6.78918568406911,3.27,old,3.40119738166216,N,5,12.0300512012847
6.6829728854994,6.73,old,11.2796936982972,N,3,9.28609698437543
6.87419849545329,1.72,old,3.52636052461616,N,5,12.0300512012847
6.52620199092029,3.3,old,5.99893656194668,N,4,9.22335530905368
6.97487172441568,2.23,old,1.94591014905531,N,5,11.4617690033259
6.5355895412749,4.33,old,6.59441345974978,N,5,8.96941465086618
6.56667242980324,3.8,old,4.07753744390572,N,4,11.0708171191632
6.78619762842174,4.1,old,5.80211837537706,N,5,10.0800844211932
6.51481638919938,4.66,old,6.16120732169508,N,4,9.22335530905368
6.6304194985845,4.13,old,5.03043792139244,N,5,11.3199473279877
6.51490526492155,3.4,old,3.97029191355212,N,4,11.7963359270711
6.8835138146091,1.97,old,2.484906649788,N,4,11.3102950727784
6.79587354633404,1.44,old,0.693147180559945,N,5,10.9445766549606
6.48718160919317,3.28,old,6.08449941307517,N,4,11.0708171191632
6.57130304216093,3.67,old,5.40717177146012,N,3,9.98681716012313
6.70496567354832,2.83,old,4.18965474202643,N,5,10.9998807140954
6.60254718579775,4.13,old,5.12396397940326,N,4,11.3364388517348
6.81098002648273,1.93,old,2.99573227355399,N,4,11.9915666826116
6.61983317772575,3.03,old,6.08449941307517,N,4,10.0481505087767
6.63906504771195,3.9,old,6.96696713861398,N,5,13.4784365403092
6.58400378949029,6.03,old,9.3061958576197,N,5,10.9563350958365
6.58849997669125,3.73,old,5.40717177146012,N,3,7.76895604453833
6.5238706286573,5.23,old,7.54802896993501,N,3,8.93997417728963
6.533687088571,5.27,old,7.46278915741245,N,4,11.7963359270711
6.66899034676497,4.63,old,5.4553211153577,N,4,11.3102950727784
6.71942369811997,3.5,old,3.85014760171006,N,4,10.6428740275143
6.7414999661249,3.63,old,1.38629436111989,N,6,11.3199473279877
6.73404454243608,2.03,old,4.56434819146784,N,5,12.0300512012847
6.57674808179198,5.57,old,6.48768401848461,N,5,11.7963359270711
6.64468776729428,6.17,old,8.48755838628655,N,4,11.3364388517348
6.62472901806655,4.47,old,5.32300997913841,N,5,12.0300512012847
6.71434041839023,4.4,old,4.4188406077966,N,5,9.4958951834118
6.69675025672759,3.47,old,5.70044357339069,N,5,13.4784365403092
6.6042147905959,4.77,old,7.9973268229981,N,3,9.426741242423
6.8864499231548,1.31,old,1.6094379124341,N,5,11.9741658085458
6.57233848518514,3.63,old,4.24849524204936,N,3,13.2691751935279
6.71447388195184,3.83,old,4.14313472639153,N,5,6.57507584059962
6.67985041056622,4.17,old,6.36302810354046,N,4,8.07527154629746
6.8083657900988,1.43,old,1.79175946922805,N,4,10.6406994642582
6.55781475073378,3.03,old,4.49980967033027,N,5,11.0681060347835
6.6351588439484,3.47,old,5.22035582507832,N,5,9.4958951834118
6.67943585592386,3.37,old,4.68213122712422,N,5,11.0830498294819
6.76802183620086,2.53,old,3.13549421592915,N,5,8.233503140234
6.64809036797972,4.63,old,6.69826805411541,N,5,11.0305901116039
6.6431124204899,5.9,old,6.70073110954781,N,5,7.07918439460967
6.79773949993611,2.13,old,3.68887945411394,N,5,12.6866359496443
6.77914888149192,2.73,old,3.04452243772342,N,4,5.28826703069454
6.70554117084896,2.6,old,1.09861228866811,N,5,10.0090630450848
6.79570577517351,4.73,old,6.64898455002478,N,4,7.97728198675515
6.56865358837482,3.13,old,5.57972982598622,N,5,11.0305901116039
6.63291045533185,2.9,old,2.70805020110221,N,5,9.7714407716158
6.88949965445987,1.9,old,2.83321334405622,N,6,7.30921236569276
6.5775831549094,3.4,old,5.23644196282995,N,5,11.0681060347835
6.63121095094081,3.23,old,4.74493212836325,N,5,10.2844891884659
6.58148482674552,4.3,old,7.08002649992259,N,4,9.71020615550583
6.5824405650568,4.53,old,5.31320597904179,N,4,6.40025744530882
6.55032290540885,5.97,old,8.98732181285012,N,4,10.2817869925715
6.51945697449584,3.6,old,4.88280192258637,N,4,6.80903930604298
6.67486437621305,3.93,old,5.04342511691925,N,6,11.1290114546924
6.64768837356333,2.67,old,3.89182029811063,N,3,8.09437844497296
6.50738218453955,6.07,old,8.54752839121231,N,5,11.9741658085458
6.69750327345916,2.47,old,3.36729582998647,N,4,12.2302578123185
6.88763420098592,3.27,old,4.06044301054642,N,4,10.8313905997384
6.73300895750592,2.52,old,5.18738580584075,N,6,11.7963359270711
6.56971982116709,3.83,old,4.30406509320417,N,4,8.31164394850298
6.56603931803787,5.8,old,10.0020651158971,N,4,10.8807604893451
6.67363924960024,3.59,old,2.77258872223978,N,4,3.09104245335832
6.62741948972654,5.37,old,9.21423278669153,N,4,11.798863517503
6.6003193780435,3.4,old,4.27666611901606,N,5,10.8807604893451
6.65321135577743,5.67,old,5.60947179518496,N,5,12.1024217787007
6.50139477012234,5.27,old,9.11943049661634,N,4,10.3481092691788
6.5792512120101,3.87,old,5.99146454710798,N,5,9.17367638760459
6.6358021883108,4.53,old,6.01126717440416,N,6,12.422026412175
6.72978822755322,2.8,old,4.71849887129509,N,6,12.422026412175
6.76500437410575,4.3,old,1.94591014905531,N,6,12.0300512012847
6.66011409606753,3.7,old,4.47733681447821,N,4,11.2494155444894
6.63064380702274,3.13,old,5.18178355029209,N,4,11.2494155444894
6.69844066560437,2.8,old,4.97673374242057,N,5,11.3199473279877
6.78549724544179,5.5,old,3.61091791264422,N,3,6.17378610390194
6.58450129506294,6.52,old,8.2817239904114,N,4,10.9445766549606
6.81164077579647,3.77,old,6.8373328146856,N,4,7.46450983463653
6.67555836941453,2.4,old,3.49650756146648,N,5,11.5425522260676
6.68534895584844,2.56,old,3.73766961828337,N,4,9.47324295306374
6.75668817338278,4.1,old,4.86753445045558,N,5,8.53306654057253
6.54199634309601,4.73,old,6.49828214947643,N,5,9.97025795616998
6.57106501859547,4.13,old,5.59471137960184,N,5,10.425638798632
6.65501554972792,3.17,old,4.89783979995091,N,4,10.9445766549606
6.95259479245483,2.6,old,3.63758615972639,N,6,9.54973690011464
6.71239711367586,4.07,old,5.48893772615669,N,4,9.47324295306374
6.75202501894132,2.97,old,4.39444915467244,N,6,10.0898426304025
6.60683935749339,6.47,old,10.5543533408395,N,2,11.3060365877365
6.9304361132052,3,old,2.77258872223978,N,5,10.425638798632
6.65685505062288,4,old,6.86901445066571,N,6,11.0681060347835
6.60015617269,6.37,old,9.462421173185,N,7,13.9249020383564
6.64187383648921,4.47,old,6.20859002609663,N,5,7.1777824161952
6.73831835761718,4.33,old,4.38202663467388,N,5,11.3199473279877
6.57599591928943,4.5,old,6.11809719804135,N,4,10.140573455973
6.7546507184479,2.6,old,4.38202663467388,N,3,4.99043258677874
6.63494868264883,5.37,old,6.26530121273771,N,4,9.80961633692606
6.6742204246008,6.72,old,8.50370260123374,N,4,9.460476328354
6.60464818352754,4.93,old,8.54675199365778,N,5,11.798863517503
6.64934717856762,3.06,old,4.00733318523247,N,5,10.425638798632
6.66217438254899,2.83,old,3.61091791264422,N,5,9.77457405244279
6.68764462378531,3.73,old,5.48893772615669,N,6,12.422026412175
6.55049444916007,4.23,old,7.95331834656043,N,6,8.233503140234
6.95615489070541,2.03,old,6.57368016696065,N,4,7.9522633086570496
6.75358959904238,3.6,old,4.34380542185368,N,6,12.422026412175
6.62662502971891,3.83,old,5.29831736654804,N,5,10.9998807140954
6.55728958909258,5.53,old,6.62273632394984,N,3,7.36201055125973
6.63393666318951,4.1,old,5.29831736654804,N,5,10.5885269537019
6.57825071167652,4.57,old,6.02586597382531,N,4,9.8801165662129
6.51333396308625,4.33,old,6.57786135772105,N,4,10.4980015381877
6.59085034785345,4.83,old,5.07517381523383,N,4,7.9522633086570496
6.49843274054667,5.97,old,6.98007594056176,N,4,10.2722540975283
6.79519110136464,3.03,old,3.68887945411394,N,5,7.46450983463653
6.62734007212226,3.57,old,6.44571981938558,N,4,10.2722540975283
6.53499450617204,3.33,old,5.25227342804663,N,4,10.4980015381877
6.53834240816647,4,old,7.06902342657826,N,4,8.24722005274523
6.70073110954781,2.67,old,3.71357206670431,N,4,10.0481505087767
6.78287209683545,4.2,old,5.91079664404053,N,4,9.31271643859305
6.50329966116715,4.8,old,7.73061406606374,N,5,10.7396305712239
6.74696426753845,3.03,old,4.86753445045558,N,5,6.89162589705225
6.50599330579835,5.07,old,7.23993259132047,N,5,9.19360104797189
6.53818323816534,4.83,old,6.17378610390194,N,4,10.2190279531163
7.09768945280594,1.27,old,1.09861228866811,N,5,11.5158711222588
